emp_no,first_name,last_name,dept_name
417214,Zsolt,Dengi,Finance
417217,Denny,Einsfeld,Sales
417221,Sandeepan,Shackell,Production
417223,Jaideep,Schwaller,Production
417232,Ishfaq,Krybus,Research
417233,Trygve,Narahari,Quality Management
417233,Trygve,Narahari,Production
417237,Deniz,Menyhert,Marketing
417238,DAIDA,Varker,Sales
417244,Arif,Deverell,Development
417245,Seshu,Hebden,Finance
417247,Udaiprakash,Farrar,Development
417250,Freyja,Theuretzbacher,Development
417266,Tran,Uhrik,Quality Management
417273,Kristin,Kakkad,Development
417275,Mohammed,Middleton,Sales
417276,Howell,Deville,Development
417278,Roselyn,Aamodt,Production
417279,Mariangiola,Gischer,Production
417279,Mariangiola,Gischer,Development
417286,Mabo,Fordan,Development
417295,Tzvetan,Siksek,Production
417301,Anoosh,Solovay,Human Resources
417306,LiMin,Lorin,Production
417309,Gretta,Menhardt,Development
417313,Franziska,Bernardeschi,Development
417317,Byong,Asrin,Quality Management
417317,Byong,Asrin,Production
417319,Chriss,Ferretti,Customer Service
417321,Feipei,Valette,Customer Service
417322,Jiong,Bahr,Production
417326,Reinhard,Feinberg,Finance
417328,Xinyu,Molenaar,Sales
417334,Shahaf,Bugrara,Customer Service
417338,Huican,Staelin,Sales
417338,Huican,Staelin,Marketing
417341,Evgueni,Legleitner,Quality Management
417343,Weiru,Blokdijk,Sales
417354,Shigeaki,Perng,Sales
417356,Chinya,Rosch,Research
417365,Shuzo,Roccetti,Research
417365,Shuzo,Roccetti,Production
417367,Gianluca,Merle,Customer Service
417376,Leszek,Hertweck,Sales
417379,Shawna,Uehara,Sales
417381,Paddy,Beausoleil,Marketing
417384,Mansur,Valtorta,Marketing
417390,Arnd,Crooks,Human Resources
417392,Chaosheng,Siepmann,Development
417392,Chaosheng,Siepmann,Production
417399,Moto,Pulkowski,Production
417404,Hauke,Pelz,Production
417405,Subhada,Aloisi,Production
417407,Masato,Klyachko,Production
417411,Dinah,Porotnikoff,Development
417420,Idoia,Peek,Development
417423,Chinya,Esteva,Sales
417427,Doohun,Lores,Sales
417429,Vasilis,Murtafg,Development
417436,Avishai,Quittner,Development
417438,Boutros,Veldwijk,Production
417439,Jaana,Werthner,Human Resources
417440,Luisa,Lorie,Production
417442,Conrado,Uchoa,Production
417442,Conrado,Uchoa,Customer Service
417443,Deborah,Gihr,Development
417449,Byong,Siprelle,Production
417450,Aimee,Shinomoto,Human Resources
417452,Jaber,Openshaw,Production
417460,Stafford,Schwaller,Production
417462,Yagil,Emmart,Research
417462,Yagil,Emmart,Development
417466,Cathie,Trumbly,Human Resources
417471,Xiaoheng,Bednarek,Research
417471,Xiaoheng,Bednarek,Development
417476,Doowon,Siprelle,Development
417477,Abdelkader,Gadepally,Human Resources
417485,Wanqing,Ballarin,Quality Management
417486,Sakthirel,Cusworth,Production
417490,Sungwon,Bade,Sales
417493,Peternela,Schapiro,Quality Management
417495,Nakhoon,Miake,Quality Management
417498,Dmitri,Trogemann,Development
417504,Ronnie,Peron,Sales
417506,Mariangiola,Rouquie,Sales
417510,Yonghong,Ernst,Sales
417514,Oscal,Sankaranarayanan,Human Resources
417522,Marsal,Gruenwald,Sales
417527,Barna,Selvestrel,Research
417533,Saniya,Bierman,Marketing
417536,Mingdong,Shrader,Development
417545,Adhemar,Trystram,Production
417546,Parto,Asser,Customer Service
417548,Fumiyo,Schaap,Customer Service
417549,Iara,Gill,Finance
417549,Iara,Gill,Human Resources
417553,Moheb,Langford,Development
417554,Vitali,Iwayama,Sales
417555,Zejun,Coors,Development
417556,Hiroyasu,Zlotek,Development
417564,Zhiguo,Trystram,Development
417576,Adhemar,Murtagh,Sales
417577,Adam,Lamparter,Production
417578,Xinglin,Brookman,Development
417579,Leandro,Ramamoorthy,Production
417579,Leandro,Ramamoorthy,Quality Management
417583,Jamaludin,Gischer,Customer Service
417584,Munir,Rosiles,Development
417586,Qiwen,Leslie,Sales
417588,Takushi,Iacovou,Quality Management
417588,Takushi,Iacovou,Production
417595,Maik,Roccetti,Sales
417596,Aron,Hiyoshi,Finance
417599,Larisa,Limongiello,Marketing
417599,Larisa,Limongiello,Sales
417600,Kazuhiko,Sommen,Production
417603,Rajmohan,Emden,Production
417609,Dhritiman,Thombley,Quality Management
417616,Xiong,Garnham,Customer Service
417619,Naftaly,Ariola,Development
417620,Tru,Skrikant,Human Resources
417631,Kirk,Fendler,Finance
417633,Aemilian,Cappelletti,Sales
417638,Sushant,Ranai,Sales
417659,Shaowei,Baumann,Human Resources
417661,Tetsurou,Comte,Sales
417663,Muzhong,Stassinopoulos,Sales
417665,Bader,Strehl,Sales
417666,Heping,Ranst,Development
417666,Heping,Ranst,Production
417669,Gita,Panienski,Production
417674,Felicidad,Felcyn,Customer Service
417674,Felicidad,Felcyn,Sales
417676,Shakhar,Veeraraghavan,Production
417683,Fei,Kruskal,Finance
417689,Genevieve,Levasseur,Sales
417690,Raimond,Strooper,Development
417692,Arve,Ducloy,Production
417693,Dhritiman,Bratsberg,Production
417693,Dhritiman,Bratsberg,Customer Service
417696,Alois,Kalsbeek,Production
417697,Katsuo,Whitcomb,Marketing
417704,Sajjad,Erdmenger,Sales
417705,Kousuke,Lammel,Sales
417711,Yucai,Munawer,Production
417715,Debatosh,Dayang,Development
417718,Breannda,Chinin,Development
417721,Aron,Back,Development
417732,Morrie,Ibel,Development
417737,Ortrun,Picaronny,Sales
417739,Harngdar,Solares,Production
417740,Eirik,Rande,Production
417742,Tetsurou,Kossowski,Sales
417744,Takahito,Redmiles,Production
417750,Georgy,Slutz,Quality Management
417751,Saddek,Perelgut,Development
417758,Christoph,Mateescu,Finance
417762,Danae,Poupard,Research
417771,Yishay,Peir,Sales
417774,JoAnna,Zielinski,Production
417776,Shuzo,Gruenwald,Development
417777,Vitali,Picel,Sales
417780,Honglan,Tomescu,Production
417785,Suebskul,Ranst,Development
417792,Idoia,Improta,Marketing
417793,Valery,Landherr,Research
417796,Feipei,Nitta,Development
417796,Feipei,Nitta,Production
417807,Uinam,Doering,Sales
417813,Cristinel,Uchoa,Sales
417826,Dung,Portugali,Development
417828,Marjo,Besancenot,Development
417830,Geoff,Androutsos,Sales
417832,Pascal,Mersereau,Development
417834,Shichao,Wilharm,Quality Management
417841,Freyja,Sridhar,Sales
417842,Mart,Khalil,Development
417848,Gregory,Beausoleil,Human Resources
417849,Munenori,Peek,Research
417850,Takahira,Matzov,Development
417854,Wuxu,Bugaenko,Development
417855,Subhrajyoti,Hertweck,Research
417861,Arun,Brookman,Production
417864,Shounak,Greibach,Human Resources
417866,Aksel,Blokdijk,Production
417866,Aksel,Blokdijk,Development
417867,Baziley,Cheshire,Sales
417872,Sreekrishna,Yamaashi,Finance
417874,Sandeepan,McAlpine,Development
417874,Sandeepan,McAlpine,Research
417875,Gennady,Swiler,Finance
417876,Hirochika,Milicic,Development
417882,Wonhee,Ratzlaff,Research
417886,Wonhee,Rusmann,Production
417889,Zejun,Pagter,Production
417902,Surveyors,Rosaz,Development
417905,Zhanqiu,Birta,Sales
417914,Brendon,Luck,Sales
417915,Danai,Quadeer,Finance
417916,Rance,Biron,Sales
417918,Udi,Georg,Marketing
417923,Jahangir,Negoita,Development
417925,Georgy,Callaway,Human Resources
417933,Parviz,Angel,Development
417940,Uri,Assaf,Sales
417944,Kristinn,Serra,Development
417945,Remzi,Stafford,Customer Service
417946,Caolyn,Kusakari,Production
417947,Oddvar,DeMori,Development
417948,Shen,Vecchio,Development
417950,Yishay,Nilsson,Research
417958,Reinhard,Pauthner,Sales
417961,Junichi,Lienhardt,Production
417966,Tristan,Msuda,Marketing
417972,Shmuel,Peres,Customer Service
417976,Reuven,McClurg,Quality Management
417978,Leaf,Merro,Production
417981,Syozo,Solares,Production
417983,Guoxiang,Sifakis,Production
417986,Pasqua,Fiutem,Customer Service
417988,Debatosh,Talmor,Sales
417989,Feiyu,Qiwen,Development
417990,Limsoon,Legleitner,Sales
417991,Mihalis,Cincotta,Customer Service
417999,Dines,Penn,Quality Management
418000,Yuichiro,Alpin,Sales
418003,Marke,Gulak,Sales
418006,Sadok,Unni,Production
418013,Martine,Codenie,Production
418019,Kristina,Ecklund,Sales
418020,Tsutomu,Peha,Sales
418029,Boaz,Ranze,Development
418036,Rasikan,Gerlach,Marketing
418038,Aria,Wegerle,Production
418039,Shuichi,Ramalingam,Sales
418045,Tremaine,Nyanchama,Human Resources
418045,Tremaine,Nyanchama,Finance
418052,Munenori,Busillo,Marketing
418063,Arch,Walston,Quality Management
418064,Zeljko,Impagliazzo,Production
418066,Alassane,Lorys,Development
418067,Stein,Basawa,Human Resources
418075,Mayuko,Moffat,Marketing
418077,Ennio,Mikschl,Customer Service
418082,Yuping,Denny,Human Resources
418084,Kagan,Falby,Production
418086,Shahaf,Teitelbaum,Production
418086,Shahaf,Teitelbaum,Quality Management
418094,Mona,Kolvik,Sales
418095,Avishai,Azevdeo,Production
418095,Avishai,Azevdeo,Development
418096,Teruyuki,Montresor,Production
418106,Giao,Linnainmaa,Development
418110,Aiichiro,Roohalamini,Production
418125,Khun,Baar,Sales
418130,Toshimitsu,Verhoeff,Marketing
418138,Baoqiu,Cairo,Production
418139,Guangming,Zweizig,Development
418153,Aluzio,Cooman,Development
418157,Shuho,Gruenwald,Quality Management
418157,Shuho,Gruenwald,Production
418158,Leandro,Debuse,Finance
418161,Yucai,Kusakabe,Development
418165,Kauko,Pehl,Marketing
418165,Kauko,Pehl,Sales
418167,Dinah,McAffer,Production
418171,Aiichiro,Angelopoulos,Development
418174,Perla,Gips,Development
418177,Hyuncheol,Bellone,Production
418182,Brewster,Kugler,Research
418186,Tse,Delgrange,Production
418190,Billie,Irland,Sales
418196,Shunichi,Wiegley,Finance
418205,Navin,Schauser,Human Resources
418208,Mohan,Salvesen,Development
418210,Harjit,Simkin,Development
418212,Arunas,Xiaoshan,Human Resources
418217,Chinho,Kaltofen,Production
418222,Nakhoon,Nooteboom,Production
418237,Ioana,Maquelin,Production
418242,Bouchung,Servieres,Development
418253,Christophe,Rajaraman,Production
418254,Masamitsu,Beilner,Development
418264,Tse,Birch,Development
418266,Toshimori,Gulak,Customer Service
418266,Toshimori,Gulak,Production
418272,Kazuhito,Chimia,Sales
418274,Kenroku,Garnick,Development
418283,Jolita,Hutton,Development
418295,Adhemar,Cesareni,Research
418307,Cristinel,Guerreiro,Production
418307,Cristinel,Guerreiro,Quality Management
418314,Zhenbing,Katalagarianos,Development
418319,Kellie,Mukaidono,Production
418328,Yoshinari,Farrar,Production
418329,Aiichiro,Eiron,Sales
418330,Pranas,McFarlan,Production
418331,Chaosheng,Greenaway,Quality Management
418333,Jackson,Simmen,Sales
418336,Georgy,Thimonier,Research
418336,Georgy,Thimonier,Development
418339,Mamdouh,Wendorf,Development
418340,Shen,Gecseg,Research
418342,Lijia,Tasistro,Development
418346,Avishai,Laventhal,Production
418346,Avishai,Laventhal,Development
418351,Ferdinand,Perri,Research
418359,Fumino,Nastansky,Production
418361,Oguz,Hagimont,Development
418365,Nagui,Rettelbach,Production
418366,Aiichiro,Bage,Human Resources
418366,Aiichiro,Bage,Finance
418371,Maha,Mawatari,Sales
418379,Reinhold,Ducloy,Marketing
418385,Arto,Brandsma,Development
418385,Arto,Brandsma,Research
418386,Gianluca,Cannata,Development
418387,Bernt,Heuser,Development
418389,Yifei,Ohori,Development
418403,Tonny,Guenter,Human Resources
418405,Izaskun,Moffat,Sales
418407,Jaber,Pappas,Finance
418411,Nalini,Griswold,Human Resources
418415,Shahab,Molberg,Quality Management
418415,Shahab,Molberg,Production
418419,Huan,Matzat,Quality Management
418421,Youssef,Rouquie,Marketing
418424,Fumino,Kinley,Development
418426,Kiyomitsu,Champarnaud,Research
418429,Zissis,Litvinov,Development
418434,Toshimo,Vasanthakumar,Production
418440,Xiong,Genin,Marketing
418441,Xiaocheng,Marquardt,Production
418442,Dzung,Gniady,Quality Management
418443,Hilary,Baaleh,Research
418445,Weiwu,Keustermans,Production
418445,Weiwu,Keustermans,Customer Service
418446,Chaitali,Emden,Development
418450,Nidapan,Rodham,Human Resources
418455,Shaw,Sgarro,Research
418461,Mani,Waschkowski,Development
418465,Munir,Masamoto,Quality Management
418468,Ranan,Birsak,Development
418471,Xiaoheng,Aloisi,Research
418471,Xiaoheng,Aloisi,Production
418475,Mokhtar,Weisert,Finance
418480,Ranan,Anguita,Development
418481,Karoline,Papastamatiou,Production
418481,Karoline,Papastamatiou,Customer Service
418491,Aram,Constantine,Sales
418491,Aram,Constantine,Marketing
418500,Constantino,Koblick,Customer Service
418500,Constantino,Koblick,Production
418502,Ibibia,Luce,Development
418504,Candida,Alvarado,Marketing
418507,Mrinalini,Ventosa,Quality Management
418511,Heon,Valette,Sales
418515,Naftali,Chachaty,Sales
418516,Szabolcs,Kemmerer,Production
418519,Aksel,Varley,Development
418519,Aksel,Varley,Research
418525,Lakshmi,Ellozy,Human Resources
418526,Sajjad,Rubsam,Sales
418536,Mark,Weiland,Development
418538,Kshitij,Holburn,Human Resources
418542,Mong,Manderick,Development
418553,Abdelkader,Caine,Quality Management
418554,Ingmar,Rahier,Production
418555,Kristina,Luan,Human Resources
418560,Teruyuki,Wolniewicz,Research
418561,Younwoo,Andreotta,Finance
418568,Satyanarayana,Masand,Human Resources
418575,Emdad,Sadowski,Production
418575,Emdad,Sadowski,Customer Service
418586,Bernice,Isaak,Finance
418603,Abdulla,Kropf,Finance
418605,Flemming,Kornatzky,Development
418611,Chirstian,Peak,Sales
418613,Monique,Frijda,Finance
418614,Mani,Narlikar,Quality Management
418616,Gino,Krohn,Marketing
418632,Uri,Reistad,Human Resources
418633,Uta,Kawashimo,Human Resources
418634,Kankanahalli,Veevers,Production
418639,Anneke,Ponthieu,Production
418646,Marlo,Portugali,Marketing
418648,Stamatina,Maierhofer,Development
418649,Mario,Setia,Customer Service
418655,Danco,Zedlitz,Development
418659,Basim,Barreiro,Development
418664,Khue,Codenie,Quality Management
418666,Guiseppe,Denny,Customer Service
418668,Shounak,Peck,Finance
418670,Lakshmi,Uhrik,Human Resources
418671,Xiaoshan,Calkin,Sales
418671,Xiaoshan,Calkin,Finance
418682,Gill,Ritcey,Quality Management
418683,Tsuneo,Lagarias,Sales
418687,Khatoun,Joslin,Development
418691,Suebskul,Speel,Marketing
418691,Suebskul,Speel,Sales
418692,Babette,Baalen,Development
418694,Shigeo,Kamble,Human Resources
418697,Gritta,Cooke,Finance
418702,Shih,Validov,Finance
418703,Mabo,Cairo,Development
418708,Xianlong,Ginneken,Development
418711,Feipei,Christianini,Human Resources
418714,Ronghao,Melichar,Development
418716,Marke,Linnainmaa,Sales
418719,Seshu,Driscoll,Production
418725,Zhensheng,Tanemo,Customer Service
418725,Zhensheng,Tanemo,Production
418733,Barun,Velasco,Development
418734,Peer,Chaudhuri,Production
418736,Sanjeeva,Baby,Development
418736,Sanjeeva,Baby,Production
418742,Gladys,Kandlur,Development
418752,Parviz,Merkl,Development
418755,Mara,Heuter,Development
418755,Mara,Heuter,Customer Service
418766,Mana,Viele,Production
418767,Radoslaw,Honiden,Development
418771,Annemarie,Eiter,Production
418773,Tommaso,Pramanik,Customer Service
418773,Tommaso,Pramanik,Production
418778,Kwangho,Choobineh,Production
418779,Tru,Prenel,Research
418788,Boguslaw,Wolniewicz,Research
418789,Lubomir,Shihab,Sales
418796,Mona,Serre,Marketing
418799,Uzi,Kakkar,Sales
418811,Xiaopeng,Unni,Research
418811,Xiaopeng,Unni,Development
418815,Mads,Tanemo,Production
418817,Moni,Bernardeschi,Production
418821,Amalendu,Thiran,Quality Management
418826,Becky,Angel,Human Resources
418834,Shaunak,Leijenhorst,Production
418835,Oguz,Bruckman,Sales
418850,Heng,Biran,Development
418855,Piyawadee,Granlund,Sales
418857,Mani,Uehara,Sales
418866,Taegyun,Varker,Production
418866,Taegyun,Varker,Customer Service
418869,Fumiya,Dechter,Development
418870,Garnik,Dulli,Sales
418876,Geraldo,Backhouse,Research
418879,Hatsukazu,Ertl,Quality Management
418888,Harngdar,Petersohn,Production
418889,Chiradeep,Camarinopoulos,Development
418899,Tonny,Jeong,Quality Management
418901,Lucien,Kabayashi,Sales
418906,Youngkon,Boyle,Production
418909,Janalee,Seuren,Research
418911,Alois,Kakkar,Production
418914,Shahar,Hashii,Marketing
418916,Rasikan,Papsdorf,Customer Service
418917,Honglan,Deverell,Finance
418921,Bodh,Reistad,Sales
418925,Saeko,Isaak,Finance
418927,Baocai,Yemenis,Production
418928,Lunjin,Pehl,Sales
418931,Idoia,Conia,Research
418931,Idoia,Conia,Production
418933,Sugwoo,Kohling,Marketing
418934,Adam,Gurbaxani,Finance
418938,Elgin,Vrecion,Sales
418939,Arch,Dehkordi,Marketing
418942,Lena,Coullard,Development
418942,Lena,Coullard,Research
418943,Ayakannu,Iisaku,Development
418946,Alejandra,Farrow,Human Resources
418951,Alexius,Serna,Development
418953,Ennio,Marakhovsky,Production
418962,Shigeaki,Farris,Production
418964,Barton,Sevcikova,Human Resources
418974,Dung,Sethi,Development
418977,Lihong,Muntz,Customer Service
418986,Kwangho,Warwick,Development
418987,Jordanka,Quadeer,Finance
418989,Gio,Lorch,Marketing
418989,Gio,Lorch,Sales
418991,Abdelkader,Emden,Quality Management
418997,Bowen,Lienhardt,Quality Management
419000,Subhada,Sluis,Sales
419000,Subhada,Sluis,Marketing
419001,Sanjay,Bahl,Research
419002,Falguni,Felcyn,Research
419003,Tomoyuki,Grandbois,Research
419004,Lalit,Karlin,Sales
419009,Yongdong,Morris,Production
419009,Yongdong,Morris,Customer Service
419011,Chiradeep,Lamma,Marketing
419012,Rosine,Fontet,Production
419013,Tokuyasu,Lalonde,Research
419018,Avishai,Anily,Human Resources
419018,Avishai,Anily,Finance
419023,Haldon,Avouris,Human Resources
419025,Hauke,Braunmuhl,Sales
419044,Luigi,Panwar,Production
419045,Chenyi,Sigstam,Production
419046,Tzu,Dalton,Marketing
419050,Gurbir,Guenter,Development
419053,Irene,Karcich,Customer Service
419062,Stafford,Walstra,Development
419063,Michaela,Dehkordi,Customer Service
419065,Arvind,Manderick,Sales
419069,Koichi,Setlzner,Research
419069,Koichi,Setlzner,Production
419070,Hugo,Vingron,Research
419074,Bingning,Kieras,Marketing
419075,Bojan,Uhrig,Production
419076,Guther,Melski,Finance
419084,Shen,Aamodt,Development
419087,Barun,Cromarty,Production
419087,Barun,Cromarty,Research
419089,Fox,Bazelow,Development
419098,Toshimori,Hettesheimer,Customer Service
419104,Satoru,Vasanthakumar,Production
419104,Satoru,Vasanthakumar,Research
419115,Sergi,Bultermann,Production
419116,Sahrah,Pell,Development
419119,Sangeeta,Danner,Quality Management
419120,Nevio,Calkin,Quality Management
419123,Marit,Hutter,Development
419130,Willard,Reghbati,Production
419131,Xinyu,Salverda,Production
419135,Odysseas,Swen,Development
419136,Jagoda,Slaats,Development
419154,Bernd,Gulik,Production
419154,Bernd,Gulik,Quality Management
419157,Visit,Ruemmler,Sales
419163,Navin,Decleir,Development
419163,Navin,Decleir,Research
419171,Yurij,Massonet,Development
419180,Shigeaki,Rettelbach,Development
419185,Premal,Driscoll,Production
419198,Tiina,Salverda,Customer Service
419201,Moheb,Driscoll,Sales
419201,Moheb,Driscoll,Marketing
419211,Ramalingam,Farris,Development
419216,Kwangho,Munck,Sales
419223,Berry,Birch,Finance
419226,Shih,Hartvigsen,Development
419228,Hailing,Baek,Production
419229,Mads,Pettey,Production
419235,Berry,Zyda,Finance
419240,Shahab,Boguraev,Customer Service
419242,Elvia,Demir,Production
419244,Taegyun,Lupu,Production
419248,Deniz,Erva,Development
419250,Navin,Birge,Production
419252,Mohamadou,Segond,Production
419263,Wojceich,Ramsay,Development
